TransactionID,CustomerID,TransactionDate,Amount,Currency,PaymentMethod,Status
7803,1711,25/03/2020,2038.65,GBP,Bank Transfer,Completed
7804,1554,10/10/2020,3926.98,GBP,Bank Transfer,Pending
7805,1003,01/04/2025,3424.52,USD,Debit Card,Completed
7806,614,28/11/2023,1134.44,EUR,Bank Transfer,Pending
7807,229,03/01/2025,678.99,GBP,Credit Card,Pending
7808,1330,16/04/2025,4494.93,EUR,Bank Transfer,Completed
7809,1886,09/07/2022,1604.55,EUR,Bank Transfer,Failed
7810,396,15/11/2020,850.48,GBP,Debit Card,Pending
7811,309,01/12/2021,2489.33,USD,Credit Card,Pending
7812,652,14/10/2022,336.88,EUR,Debit Card,Failed
7813,1205,30/08/2025,4695.65,GBP,Bank Transfer,Pending
7814,1618,03/06/2020,4407.55,EUR,Debit Card,Completed
7815,559,12/07/2020,3988.26,EUR,Debit Card,Failed
7816,1773,30/10/2022,1622.47,USD,Credit Card,Failed
7817,152,24/07/2025,1234.04,GBP,Debit Card,Completed
7818,1448,26/03/2024,4251.71,GBP,Bank Transfer,Pending
7819,1950,09/10/2022,1696.12,EUR,Credit Card,Pending
7820,794,07/05/2024,4806.82,EUR,Bank Transfer,Completed
7821,504,05/12/2024,1742.31,USD,Credit Card,Pending
7822,1792,15/04/2020,4324.3,USD,Debit Card,Failed
7823,528,07/02/2020,426.9,USD,Bank Transfer,Completed
7824,921,30/01/2024,4809.36,GBP,Credit Card,Completed
7825,315,01/08/2023,1036.16,GBP,Debit Card,Completed
7826,1704,21/06/2024,4073.61,EUR,Bank Transfer,Pending
7827,365,03/01/2022,1143.52,GBP,Debit Card,Pending
7828,661,31/08/2020,422.65,EUR,Credit Card,Completed
7829,1905,18/08/2020,2985.63,GBP,Debit Card,Completed
7830,646,12/11/2023,4036.76,EUR,Credit Card,Failed
7831,1349,21/04/2022,3549.35,USD,Bank Transfer,Completed
7832,1536,30/05/2021,4200.76,USD,Bank Transfer,Failed
7833,583,29/03/2022,1918.52,GBP,Debit Card,Pending
7834,867,30/08/2021,1265.6,GBP,Debit Card,Pending
7835,523,06/12/2024,2009.14,USD,Bank Transfer,Completed
7836,1037,10/06/2020,4703.19,GBP,Credit Card,Completed
7837,1459,14/08/2025,3759.95,GBP,Debit Card,Failed
7838,416,01/11/2022,1388.92,GBP,Credit Card,Completed
7839,1365,21/01/2022,4574.53,GBP,Bank Transfer,Completed
7840,1402,02/06/2023,571.34,EUR,Bank Transfer,Completed
7841,1840,23/08/2023,3108.67,GBP,Credit Card,Failed
7842,118,10/08/2021,2582.45,GBP,Bank Transfer,Completed
7843,1380,17/06/2023,4409,USD,Credit Card,Completed
7844,204,30/09/2022,2148.47,USD,Credit Card,Failed
7845,845,22/04/2025,1443.78,GBP,Credit Card,Pending
7846,351,17/08/2024,4841.04,GBP,Debit Card,Completed
7847,79,05/09/2022,1033.17,GBP,Bank Transfer,Pending
7848,57,13/05/2020,3665.15,EUR,Bank Transfer,Completed
7849,806,06/05/2020,1110.28,USD,Debit Card,Failed
7850,1850,05/08/2020,3818.41,EUR,Bank Transfer,Completed
7851,745,16/09/2020,2863.68,GBP,Debit Card,Pending
7852,1682,21/02/2024,3859.4,USD,Debit Card,Pending
7853,99,30/06/2020,414.05,EUR,Debit Card,Failed
7854,956,21/01/2023,1720.44,EUR,Debit Card,Pending
7855,1540,13/01/2023,1724.85,EUR,Debit Card,Completed
7856,381,09/06/2023,4828.35,GBP,Debit Card,Pending
7857,319,16/07/2024,3120.2,GBP,Credit Card,Failed
7858,607,29/04/2024,2395.4,EUR,Debit Card,Pending
7859,885,17/09/2022,2006.18,USD,Debit Card,Pending
7860,65,10/04/2021,934.72,EUR,Bank Transfer,Pending
7861,474,19/01/2020,1795.34,GBP,Bank Transfer,Failed
7862,784,02/09/2024,2838.03,GBP,Credit Card,Failed
7863,528,08/01/2023,618.31,EUR,Debit Card,Failed
7864,1172,25/08/2024,2740.69,USD,Credit Card,Completed
7865,1896,11/10/2021,3153.93,USD,Credit Card,Pending
7866,466,23/11/2023,2733.64,EUR,Debit Card,Failed
7867,1840,12/02/2024,4405.14,USD,Bank Transfer,Completed
7868,1115,23/12/2021,3371.23,GBP,Credit Card,Pending
7869,174,07/10/2021,2001.94,EUR,Bank Transfer,Failed
7870,1225,31/12/2021,2499.81,GBP,Credit Card,Completed
7871,1654,08/06/2024,4643.98,USD,Credit Card,Completed
7872,166,03/03/2021,50.11,USD,Debit Card,Failed
7873,1567,21/07/2022,1526.65,USD,Credit Card,Completed
7874,1244,18/05/2024,1886.7,EUR,Credit Card,Failed
7875,824,04/09/2023,435.93,GBP,Debit Card,Failed
7876,566,23/07/2024,2063.19,GBP,Debit Card,Failed
7877,1270,09/03/2023,2569.4,GBP,Credit Card,Pending
7878,617,23/04/2023,4507.08,USD,Credit Card,Failed
7879,756,12/06/2020,162.45,GBP,Credit Card,Pending
7880,1432,18/05/2023,2493.63,GBP,Bank Transfer,Pending
7881,1470,16/06/2022,847.93,USD,Credit Card,Failed
7882,1585,27/12/2021,1224.91,USD,Bank Transfer,Failed
7883,862,25/12/2023,4343.38,USD,Bank Transfer,Pending
7884,316,05/07/2025,70.83,EUR,Debit Card,Pending
7885,151,05/10/2022,615.91,USD,Bank Transfer,Failed
7886,669,10/02/2021,3213.45,GBP,Bank Transfer,Failed
7887,917,06/05/2021,3979.51,EUR,Bank Transfer,Failed
7888,1156,05/01/2023,2684.08,EUR,Debit Card,Pending
7889,997,26/03/2025,1437.6,GBP,Credit Card,Failed
7890,498,07/06/2022,1986.07,GBP,Bank Transfer,Failed
7891,1416,07/03/2021,3715.3,GBP,Bank Transfer,Pending
7892,1780,24/08/2023,4620.33,USD,Credit Card,Failed
7893,37,18/06/2022,1836.77,EUR,Bank Transfer,Pending
7894,915,07/04/2021,3267.42,USD,Bank Transfer,Pending
7895,1773,16/12/2021,4855.08,USD,Bank Transfer,Failed
7896,1031,20/01/2025,3631.8,EUR,Debit Card,Completed
7897,1829,30/07/2020,4685.93,EUR,Debit Card,Completed
7898,754,11/03/2021,2404.44,GBP,Credit Card,Completed
7899,1236,17/02/2022,3267.46,GBP,Credit Card,Failed
7900,461,14/05/2025,248.92,USD,Credit Card,Completed
7901,312,13/09/2024,1978.19,USD,Credit Card,Failed
7902,186,03/02/2024,198.16,USD,Bank Transfer,Failed
7903,246,26/01/2025,2147.63,USD,Debit Card,Pending
7904,384,11/10/2020,4709.06,GBP,Bank Transfer,Pending
7905,1947,26/10/2020,3837.6,USD,Credit Card,Pending
7906,1460,24/10/2023,4722.59,EUR,Debit Card,Completed
7907,1973,16/03/2022,4004.45,USD,Bank Transfer,Completed
7908,883,05/04/2025,3955.63,GBP,Credit Card,Failed
7909,340,19/06/2025,4490.26,USD,Debit Card,Completed
7910,1582,14/04/2020,3862.52,GBP,Debit Card,Pending
7911,1522,13/09/2023,3705.07,USD,Credit Card,Failed
7912,509,07/09/2020,4156.78,USD,Credit Card,Completed
7913,47,28/05/2022,3409.62,USD,Bank Transfer,Completed
7914,775,04/03/2020,3552.86,USD,Credit Card,Pending
7915,860,27/03/2024,2082.12,EUR,Debit Card,Pending
7916,1675,12/03/2021,894.26,EUR,Credit Card,Failed
7917,1610,01/02/2022,3092.27,EUR,Bank Transfer,Pending
7918,1441,24/09/2021,2373.38,GBP,Debit Card,Completed
7919,1098,12/12/2022,539.37,GBP,Credit Card,Completed
7920,1899,18/07/2020,4590.88,EUR,Credit Card,Pending
7921,937,14/11/2025,4628.74,GBP,Credit Card,Failed
7922,522,18/09/2025,2652.75,EUR,Credit Card,Failed
7923,1130,06/11/2021,410.5,GBP,Debit Card,Pending
7924,1226,26/05/2020,525.51,GBP,Credit Card,Failed
7925,1334,09/05/2021,770.49,USD,Bank Transfer,Pending
7926,273,17/02/2023,2458.46,EUR,Bank Transfer,Completed
7927,1267,06/11/2020,733.55,EUR,Debit Card,Completed
7928,11,26/06/2022,2932.61,USD,Credit Card,Failed
7929,1401,10/05/2024,2500.97,USD,Credit Card,Failed
7930,1550,16/10/2024,3204.57,USD,Credit Card,Failed
7931,1781,19/07/2021,28.03,EUR,Bank Transfer,Completed
7932,941,19/06/2022,2113.5,GBP,Credit Card,Failed
7933,724,23/04/2020,954.22,GBP,Credit Card,Failed
7934,1363,10/11/2022,2828.85,GBP,Debit Card,Pending
7935,133,22/09/2024,215.12,USD,Bank Transfer,Pending
7936,1388,28/06/2021,2946.4,EUR,Debit Card,Failed
7937,1298,22/07/2022,2495.3,GBP,Credit Card,Pending
7938,817,18/04/2025,4666.16,USD,Bank Transfer,Completed
7939,948,07/01/2022,4341.28,USD,Credit Card,Completed
7940,1555,03/03/2022,3967.11,USD,Debit Card,Failed
7941,1356,17/10/2023,2055.59,EUR,Credit Card,Failed
7942,1468,26/11/2022,4836.18,USD,Bank Transfer,Pending
7943,1780,12/02/2020,4525.45,EUR,Bank Transfer,Completed
7944,1550,12/12/2022,4560.76,USD,Debit Card,Pending
7945,870,16/06/2021,1060.52,GBP,Debit Card,Pending
7946,1232,09/02/2024,1496.02,EUR,Debit Card,Completed
7947,69,09/02/2025,4507.44,GBP,Bank Transfer,Failed
7948,1461,27/10/2020,782.99,GBP,Credit Card,Completed
7949,930,23/11/2025,668.93,EUR,Bank Transfer,Failed
7950,810,25/09/2021,2312.36,EUR,Bank Transfer,Completed
7951,1035,20/10/2021,1203.01,GBP,Bank Transfer,Failed
7952,321,04/04/2021,2764.84,USD,Bank Transfer,Pending
7953,1550,08/06/2020,2819.13,EUR,Credit Card,Pending
7954,1546,24/07/2022,4947.31,GBP,Debit Card,Failed
7955,1679,14/05/2022,709.26,EUR,Credit Card,Pending
7956,650,14/05/2022,1251.15,EUR,Bank Transfer,Failed
7957,1297,19/04/2025,1206.92,GBP,Debit Card,Pending
7958,1027,01/07/2024,2805.89,GBP,Bank Transfer,Completed
7959,350,03/12/2025,4743,GBP,Debit Card,Completed
7960,1379,16/08/2024,4317.62,GBP,Bank Transfer,Failed
7961,1951,09/01/2023,402.19,GBP,Debit Card,Pending
7962,1427,27/03/2021,2431.69,GBP,Bank Transfer,Failed
7963,367,05/04/2022,19.89,USD,Debit Card,Pending
7964,1584,28/08/2023,1397.17,GBP,Bank Transfer,Pending
7965,110,21/02/2020,1402.08,USD,Credit Card,Pending
7966,1468,11/04/2021,4843.99,GBP,Bank Transfer,Completed
7967,1675,16/04/2025,2132.9,GBP,Debit Card,Pending
7968,787,09/07/2021,770.4,GBP,Debit Card,Failed
7969,1446,28/10/2024,282.63,GBP,Credit Card,Pending
7970,1188,28/08/2024,503.84,EUR,Credit Card,Failed
7971,665,29/05/2024,2788.65,GBP,Debit Card,Completed
7972,1462,01/09/2021,76.46,GBP,Bank Transfer,Pending
7973,905,12/06/2020,2452.13,GBP,Bank Transfer,Pending
7974,1573,15/04/2020,3449.54,GBP,Bank Transfer,Failed
7975,1045,14/07/2025,3729.5,USD,Debit Card,Pending
7976,699,16/01/2022,537.73,USD,Debit Card,Failed
7977,1545,18/08/2022,4044.71,EUR,Credit Card,Pending
7978,930,27/07/2020,502.11,USD,Bank Transfer,Completed
7979,1090,06/03/2025,3984.7,EUR,Credit Card,Pending
7980,1459,01/08/2025,4104.01,EUR,Bank Transfer,Completed
7981,502,27/10/2021,2561.22,USD,Credit Card,Pending
7982,221,10/03/2021,2844.73,USD,Credit Card,Pending
7983,1116,02/08/2025,3932.65,EUR,Debit Card,Pending
7984,1047,11/12/2023,1795.45,USD,Bank Transfer,Pending
7985,348,03/02/2022,2261.11,GBP,Debit Card,Failed
7986,508,01/09/2024,2805.69,GBP,Debit Card,Completed
7987,1570,15/01/2021,1436.64,USD,Debit Card,Failed
7988,1030,25/06/2024,2441.77,GBP,Bank Transfer,Completed
7989,525,29/12/2022,737.26,GBP,Credit Card,Completed
7990,1740,03/08/2024,1137.32,GBP,Bank Transfer,Pending
7991,1884,31/03/2022,4043.98,GBP,Bank Transfer,Failed
7992,887,14/11/2022,1188.12,USD,Credit Card,Pending
7993,1043,13/09/2025,109.2,USD,Debit Card,Failed
7994,1846,21/03/2024,4210.79,EUR,Bank Transfer,Pending
7995,199,10/05/2024,3554.98,USD,Debit Card,Completed
7996,1633,28/08/2020,4945.5,EUR,Credit Card,Pending
7997,294,10/07/2022,1969.23,GBP,Debit Card,Pending
7998,1151,12/04/2021,1636.38,EUR,Debit Card,Completed
7999,1045,27/01/2022,4583.53,GBP,Debit Card,Failed
8000,1542,26/06/2022,609.18,GBP,Bank Transfer,Failed
8001,446,14/08/2022,2440.57,EUR,Bank Transfer,Completed
8002,138,11/03/2024,1325.1,EUR,Debit Card,Completed
8003,1704,22/10/2025,4187.24,USD,Credit Card,Pending
8004,1034,22/01/2021,2011.08,EUR,Bank Transfer,Failed
8005,339,18/04/2021,841.03,USD,Bank Transfer,Pending
8006,962,02/03/2022,2556.36,EUR,Bank Transfer,Completed
8007,1194,13/01/2020,4100.4,EUR,Credit Card,Pending
8008,174,24/08/2024,1157.77,EUR,Debit Card,Completed
8009,1564,04/04/2025,4608.25,USD,Credit Card,Completed
8010,269,28/06/2023,3290.07,GBP,Credit Card,Completed
8011,773,03/06/2024,341.58,EUR,Credit Card,Failed
8012,672,16/09/2020,3531.06,EUR,Credit Card,Pending
8013,1513,04/10/2021,4968.53,USD,Bank Transfer,Completed
8014,1083,16/06/2023,364.55,GBP,Credit Card,Pending
8015,315,06/09/2021,4462.42,EUR,Bank Transfer,Pending
8016,1033,19/08/2020,2638.14,USD,Credit Card,Completed
8017,965,21/11/2023,1007.71,GBP,Debit Card,Pending
8018,1704,16/05/2024,4983.49,EUR,Debit Card,Failed
8019,1531,15/01/2023,1638.25,EUR,Credit Card,Completed
8020,1342,07/02/2023,3689.77,GBP,Bank Transfer,Pending
8021,1040,01/01/2023,4629.57,EUR,Debit Card,Completed
8022,93,30/07/2024,1973.98,EUR,Debit Card,Completed
8023,419,17/09/2021,4081.69,GBP,Debit Card,Failed
8024,1879,28/04/2025,3153.1,GBP,Bank Transfer,Completed
8025,1336,28/01/2021,2297.28,EUR,Credit Card,Completed
8026,1235,23/09/2021,1751.25,EUR,Credit Card,Failed
8027,1459,27/07/2021,4462.34,EUR,Credit Card,Completed
8028,1778,16/01/2024,3855.62,GBP,Debit Card,Pending
8029,746,21/02/2023,4608.91,GBP,Credit Card,Failed
8030,1304,16/08/2022,1007.23,GBP,Credit Card,Failed
8031,304,01/05/2024,3631.41,USD,Debit Card,Failed
8032,369,04/04/2021,356.07,EUR,Bank Transfer,Failed
8033,1230,10/03/2024,2283.88,EUR,Credit Card,Failed
8034,1787,25/09/2023,2625.48,EUR,Credit Card,Pending
8035,1857,15/03/2025,4335.74,GBP,Bank Transfer,Completed
8036,1872,15/04/2025,2674.11,USD,Credit Card,Completed
8037,406,01/07/2020,1523.02,GBP,Debit Card,Failed
8038,638,27/06/2020,4643.07,GBP,Debit Card,Pending
8039,525,12/04/2024,3543.23,GBP,Bank Transfer,Completed
8040,1285,23/06/2024,828.43,GBP,Bank Transfer,Failed
8041,337,28/04/2020,3795.81,USD,Credit Card,Completed
8042,580,14/07/2020,1915.1,USD,Debit Card,Completed
8043,623,19/10/2021,4994.62,USD,Bank Transfer,Pending
8044,883,20/12/2023,4103.17,EUR,Credit Card,Completed
8045,217,16/09/2022,2651.18,USD,Bank Transfer,Failed
8046,36,14/02/2022,3145.61,USD,Credit Card,Completed
8047,86,28/10/2025,2164.31,USD,Debit Card,Completed
8048,558,25/06/2024,226.72,USD,Debit Card,Completed
8049,217,13/09/2020,1617.78,GBP,Bank Transfer,Pending
8050,1448,19/11/2020,3791.13,EUR,Credit Card,Failed
8051,197,18/05/2021,1660.87,EUR,Credit Card,Completed
8052,959,27/08/2025,3564.57,GBP,Debit Card,Failed
8053,125,27/04/2021,3211.71,GBP,Credit Card,Failed
8054,627,16/12/2020,466.51,USD,Bank Transfer,Failed
8055,901,15/08/2020,2382.84,EUR,Credit Card,Completed
8056,425,24/12/2021,4966.36,GBP,Credit Card,Completed
8057,794,25/06/2020,4639.46,USD,Credit Card,Completed
8058,1586,05/08/2024,1478.71,GBP,Bank Transfer,Completed
8059,1702,13/10/2022,1652.96,USD,Debit Card,Pending
8060,1635,20/04/2020,2714.35,EUR,Debit Card,Failed
8061,1343,15/02/2023,977.54,USD,Credit Card,Pending
8062,1263,12/03/2020,2190.1,USD,Credit Card,Pending
8063,1423,26/03/2022,1918.66,USD,Bank Transfer,Failed
8064,251,04/08/2025,3381.3,USD,Debit Card,Completed
8065,1954,17/05/2022,2006.14,GBP,Debit Card,Failed
8066,1246,14/06/2022,4813.6,GBP,Credit Card,Pending
8067,1932,16/01/2023,3299.85,GBP,Credit Card,Pending
8068,492,10/04/2024,2556.35,USD,Bank Transfer,Failed
8069,1313,27/12/2020,2017.53,GBP,Bank Transfer,Failed
8070,919,12/06/2022,1854.89,USD,Debit Card,Completed
8071,1247,16/01/2022,4037.3,USD,Bank Transfer,Completed
8072,683,29/09/2022,3984.63,EUR,Credit Card,Pending
8073,1007,02/08/2020,2057.77,GBP,Credit Card,Pending
8074,891,19/06/2024,2872.91,EUR,Debit Card,Pending
8075,1461,12/01/2020,2268.4,USD,Debit Card,Completed
8076,489,22/04/2024,1405.05,GBP,Debit Card,Pending
8077,1361,30/05/2025,3029.21,GBP,Debit Card,Failed
8078,1615,17/08/2023,3764.51,USD,Credit Card,Failed
8079,1917,21/10/2023,2479.03,EUR,Bank Transfer,Pending
8080,97,19/10/2025,4483.52,GBP,Credit Card,Pending
8081,1885,22/03/2022,3488.43,GBP,Bank Transfer,Failed
8082,254,18/02/2025,2529.68,EUR,Credit Card,Failed
8083,1190,04/01/2020,34.18,USD,Debit Card,Completed
8084,165,09/12/2020,1040.42,EUR,Bank Transfer,Completed
8085,1129,30/08/2023,4300.41,USD,Credit Card,Completed
8086,1987,09/06/2024,4347.4,EUR,Bank Transfer,Completed
8087,512,31/08/2023,4764.36,GBP,Debit Card,Completed
8088,1603,18/06/2022,3587.44,USD,Bank Transfer,Pending
8089,1087,21/11/2022,104.56,GBP,Debit Card,Completed
8090,1235,26/01/2024,3161.46,USD,Credit Card,Completed
8091,1104,09/06/2023,4577.07,USD,Debit Card,Failed
8092,129,08/11/2022,2308.19,USD,Credit Card,Failed
8093,959,21/03/2020,1027.58,GBP,Debit Card,Completed
8094,666,15/02/2023,1830.44,USD,Debit Card,Completed
8095,791,13/03/2025,892.53,USD,Credit Card,Pending
8096,419,18/02/2022,2940.59,GBP,Credit Card,Completed
8097,1358,06/06/2023,2060.43,EUR,Bank Transfer,Completed
8098,812,24/04/2025,757.34,GBP,Bank Transfer,Failed
8099,1377,23/09/2020,2986.44,EUR,Debit Card,Completed
8100,214,03/09/2020,534.66,GBP,Debit Card,Failed
8101,1828,24/02/2021,1216.13,GBP,Bank Transfer,Failed
8102,717,03/10/2023,712.77,EUR,Credit Card,Completed
8103,141,24/11/2025,2949.16,EUR,Debit Card,Pending
8104,119,28/12/2024,632.92,EUR,Bank Transfer,Completed
8105,688,10/06/2025,4767.49,USD,Credit Card,Pending
8106,1011,29/04/2022,3721.49,USD,Debit Card,Pending
8107,1154,24/04/2022,4086.43,GBP,Debit Card,Failed
8108,635,06/02/2021,2942.3,USD,Debit Card,Failed
8109,627,28/12/2024,59.41,EUR,Debit Card,Completed
8110,537,12/12/2022,2045.28,USD,Credit Card,Pending
8111,1305,02/02/2020,529.81,EUR,Bank Transfer,Failed
8112,1367,16/06/2023,3768.16,EUR,Debit Card,Failed
8113,1201,22/09/2025,3103.33,USD,Bank Transfer,Pending
8114,269,23/07/2025,4550.12,USD,Debit Card,Pending
8115,1766,10/07/2022,3268.72,GBP,Debit Card,Pending
8116,421,18/12/2025,3911.58,GBP,Credit Card,Completed
8117,1249,12/03/2023,4939.82,EUR,Debit Card,Pending
8118,125,20/05/2023,2138.74,EUR,Debit Card,Failed
8119,1461,14/08/2021,2386.92,EUR,Debit Card,Pending
8120,328,16/02/2023,2865.69,GBP,Debit Card,Failed
8121,794,17/12/2020,4131.11,GBP,Debit Card,Pending
8122,1861,10/04/2023,3759.07,GBP,Credit Card,Pending
8123,1075,19/02/2022,3614.61,USD,Credit Card,Failed
8124,933,28/12/2024,291.33,EUR,Credit Card,Completed
8125,1298,10/05/2022,1862.79,USD,Credit Card,Failed
8126,300,09/05/2025,2726.54,USD,Debit Card,Pending
8127,549,24/05/2025,3885.69,USD,Debit Card,Failed
8128,534,10/06/2023,4459.22,EUR,Bank Transfer,Completed
8129,1846,18/10/2024,4295.09,GBP,Debit Card,Completed
8130,931,24/08/2020,4705.29,GBP,Credit Card,Pending
8131,701,28/07/2021,3318.7,USD,Debit Card,Pending
8132,957,16/09/2024,4872.63,EUR,Debit Card,Failed
8133,223,27/01/2023,1096.75,USD,Bank Transfer,Completed
8134,911,23/11/2023,4863.19,USD,Credit Card,Pending
8135,430,06/06/2021,4666.14,GBP,Bank Transfer,Failed
8136,910,23/04/2024,2145.01,GBP,Bank Transfer,Pending
8137,1012,20/09/2025,983.27,GBP,Debit Card,Failed
8138,486,19/03/2023,616.49,EUR,Debit Card,Failed
8139,499,07/09/2022,4441.13,EUR,Debit Card,Failed
8140,665,19/09/2021,585.18,GBP,Bank Transfer,Failed
8141,192,03/11/2024,986.7,GBP,Credit Card,Completed
8142,1071,14/12/2025,407.22,USD,Credit Card,Completed
8143,1031,26/11/2021,2904.73,EUR,Credit Card,Pending
8144,366,23/01/2020,3992.43,GBP,Debit Card,Pending
8145,445,15/02/2022,3978.81,EUR,Bank Transfer,Failed
8146,708,08/03/2021,4108.44,GBP,Bank Transfer,Completed
8147,48,29/03/2025,1392.18,EUR,Debit Card,Pending
8148,263,05/03/2025,1123.09,GBP,Debit Card,Completed
8149,568,24/04/2021,926.53,USD,Credit Card,Failed
8150,1029,18/12/2024,4807,GBP,Bank Transfer,Failed
8151,1479,08/12/2021,3480.25,USD,Debit Card,Failed
8152,127,22/12/2025,1099.08,EUR,Bank Transfer,Failed
8153,1653,08/01/2020,710.86,USD,Credit Card,Pending
8154,1223,20/08/2021,222.57,USD,Bank Transfer,Failed
8155,472,27/06/2020,304.35,EUR,Credit Card,Pending
8156,1548,25/03/2022,1332.02,EUR,Bank Transfer,Failed
8157,1818,23/12/2020,1181.56,USD,Credit Card,Pending
8158,702,16/10/2024,4742.89,EUR,Debit Card,Failed
8159,782,22/03/2020,452.33,GBP,Debit Card,Pending
8160,288,01/06/2022,989.09,GBP,Debit Card,Failed
8161,1486,30/01/2020,3048.74,USD,Debit Card,Failed
8162,31,09/08/2023,3366.1,EUR,Credit Card,Failed
8163,1152,26/03/2020,3506.46,EUR,Debit Card,Pending
8164,122,28/06/2023,2282.06,GBP,Bank Transfer,Pending
8165,683,28/09/2020,4122.96,GBP,Debit Card,Pending
8166,113,25/09/2024,3816.27,USD,Debit Card,Failed
8167,19,18/02/2025,4105.54,USD,Credit Card,Pending
8168,465,21/11/2021,3588.14,EUR,Bank Transfer,Failed
8169,1215,25/02/2024,3669.88,USD,Bank Transfer,Completed
8170,1973,11/06/2020,799.81,GBP,Credit Card,Failed
8171,295,01/08/2021,1040.2,EUR,Bank Transfer,Failed
8172,701,04/05/2024,2449.21,USD,Bank Transfer,Failed
8173,1332,11/12/2025,4797.52,USD,Bank Transfer,Completed
8174,195,21/04/2022,4900.8,GBP,Debit Card,Failed
8175,1792,03/05/2021,402.12,EUR,Debit Card,Failed
8176,508,22/05/2024,1666.46,USD,Bank Transfer,Failed
8177,745,03/02/2025,1919.73,GBP,Credit Card,Completed
8178,654,18/04/2025,2625.34,GBP,Bank Transfer,Completed
8179,1367,11/12/2025,3677.21,EUR,Credit Card,Failed
8180,686,22/09/2024,2954.7,GBP,Debit Card,Failed
8181,1143,12/09/2021,1511.7,USD,Credit Card,Pending
8182,881,12/07/2024,3841.46,EUR,Credit Card,Failed
8183,1301,11/09/2020,4419.26,GBP,Bank Transfer,Failed
8184,1701,29/01/2020,175.81,USD,Credit Card,Completed
8185,749,10/08/2023,3873.53,EUR,Debit Card,Completed
8186,740,27/12/2022,1598.62,GBP,Debit Card,Failed
8187,111,10/04/2022,2307.15,EUR,Debit Card,Completed
8188,875,10/08/2023,2936.46,GBP,Credit Card,Completed
8189,564,19/01/2020,3441.46,GBP,Bank Transfer,Completed
8190,48,03/11/2024,2028.4,USD,Bank Transfer,Completed
8191,1646,04/02/2022,4859.13,EUR,Credit Card,Failed
8192,259,03/11/2020,978.26,EUR,Debit Card,Completed
8193,568,27/01/2023,977.16,EUR,Credit Card,Failed
8194,1644,18/08/2020,1475.64,USD,Bank Transfer,Failed
8195,958,04/08/2020,1999.01,EUR,Debit Card,Failed
8196,864,23/05/2022,926.44,EUR,Bank Transfer,Failed
8197,594,27/12/2024,3367.24,GBP,Debit Card,Pending
8198,1679,06/07/2021,1071.52,EUR,Debit Card,Pending
8199,87,27/05/2021,3222.25,GBP,Credit Card,Completed
